"Data Source","World Development Indicators",

"Last Updated Date","2017-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Jamaica","JAM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","864066","857795","511199","418125","336421","432535","508589","684967","332111","544351","253779","1015546","369660","1135623","878671","1294491","2469638","6256351","3027015","2860387","4075020","4584643","4346223","3341254","509846","2138184","",
"Jamaica","JAM","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","736","832","607","630","661","586","571","","","872","671","636","718","637","820","762","946","693","1014","863","1044","1256","1502","1537","1883","2005","1694","1775","1979","1517","1369","1468","1655","1804","1711","1804","1818","2134","2373","2258","2147","2298","","","",
"Jamaica","JAM","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","95","88","150","89","72","177","92","","","202","200","250","202","152","205","227","176","173","277","186","301","325","303","445","568","581","374","320","378","386","359","412","583","679","593","660","827","973","1119","948","760","865","1395","","",
"Jamaica","JAM","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","641","744","457","541","589","409","479","","","670","471","386","516","485","615","535","770","520","737","677","743","931","1199","1092","1315","1424","1320","1455","1601","1131","1010","1056","1072","1125","1118","1144","991","1161","1254","1310","1387","1433","1472","","",
"Jamaica","JAM","Patent applications, residents","IP.PAT.RESD","","","","77","","114","","","","","","","7","4","2","2","6","9","10","6","","","","15","10","","","3","","","4","4","6","9","6","7","2","9","","","11","4","15","9","11","10","21","6","15","17","14","20","25","22","33","7","","",
"Jamaica","JAM","Patent applications, nonresidents","IP.PAT.NRES","","","","21","","13","","","","","","","145","153","117","90","98","53","74","67","","","","93","93","","","101","","","77","39","59","64","60","54","77","61","","","90","72","54","41","61","59","132","157","121","110","142","93","82","97","122","63","","",
"Jamaica","JAM","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.9","134.6","133","141.4","154.3","135","140.9","165.9","198.2","202.8","156.6","200.9","208.4","176.4","","","","",
"Jamaica","JAM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04956","0.0609","","","","","","","","","","","","","","","",
"Jamaica","JAM","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","0","0","0","400000","0","0","0","0","0","0","4100000","2600000","15300000","2700000","3300000","2000000","3300000","9200000","5100000","3900000","4300000","7000000","6600000","6200000","6400000","5900000","6130000","12000000","9686649","12652016","11959991.65","14948376","16607072.7","9134474.76","4861221.77","3896723.07","4033323.07","4993323.07000017","6255375.37","5521533.22","5297927.73","",
"Jamaica","JAM","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","4500000","1400000","3000000","4900000","900000","1000000","7500000","1200000","1600000","1900000","2000000","6800000","7900000","11500000","7100000","9400000","2700000","3200000","10500000","19400000","27900000","27600000","30000000","40500000","41000000","38300000","32100000","10800000","9082033","10954140.74","11164167.27","60382721.6995946","48152311.8709668","44823553.9509668","36279447.7309668","47410236.7309668","60119539.6346805","55850569.294606","50762247.769606","50756619.679606","50756619.679606","",
"Jordan","JOR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.213474688195955","1.59148556416013","2.81358139812538","1.05929497964582","1.55356285392948","7.8764654352578","4.33264605035449","","5.69624359431602","1.96421243801587","5.71285665608862","8.04291480118248","7.04656223200862","4.15946408916024","1.78206781341778","1.90431515158195","1.59605168963336","1.2306978480798","1.12756016002235","0.916781394213594","1.41337474030626","2.86199389683191","2.51302825584432","2.25436377610586","1.59560638586418","1.5523906394129","1.81774298515101","1.91919462231635","",
"Jordan","JOR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","886551","7451511","11292868","4914384","7944499","48155615","30195271","","31174411","15081773","48276727","53155024","88645744","49064136","28932292","42689482","40193187","35795070","38553549","42610370","50910351","122342466","115604075","102658495","77614246","80053130","85510786","84892001","",
"Jordan","JOR","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","723.81776","","","","","","","","","","","","","","","","","132.85848","","",
"Jordan","JOR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1966.96665","","","","","","","","","","","","","","","","","307.98414","","",
"Jordan","JOR","Trademark applications, total","IP.TMK.TOTL","","","","530","","668","535","621","489","332","","306","714","521","555","1090","535","811","1260","628","707","691","612","","","","","","","1197","","","","","","","","","","","6573","4975","4632","5076","6257","6716","8013","9145","","","5971","6812","6751","6510","6958","","","",
"Jordan","JOR","Trademark applications, direct resident","IP.TMK.RESD","","","","100","","118","106","65","55","50","","56","79","95","40","87","91","77","252","116","184","142","112","","","","","","","414","","","","","","","","","","","3307","2352","2353","2690","3206","3638","4163","4512","","","1907","2298","2286","2113","2553","2725","","",
"Jordan","JOR","Trademark applications, direct nonresident","IP.TMK.NRES","","","","430","","550","429","556","434","282","","250","635","426","515","1003","444","734","1008","512","523","549","500","","","","","","","783","","","","","","","","","","","3266","2623","2279","2386","3051","3078","3850","4633","","","4064","4514","4465","4397","4405","4760","","",
"Jordan","JOR","Patent applications, residents","IP.PAT.RESD","","","","1","","","","","","1","","","3","5","1","","2","1","","","","","","","","","","","","11","","","","","","","","","","","71","52","21","25","42","49","75","59","50","60","45","40","48","35","40","41","","",
"Jordan","JOR","Patent applications, nonresidents","IP.PAT.NRES","","","","25","","62","50","36","49","22","","35","26","38","59","70","28","34","","49","68","91","24","","","","","","","61","","","","","","","","","","","127","147","117","157","141","169","428","507","535","446","429","360","346","357","339","294","","",
"Jordan","JOR","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","517.6","510.5","581.2","636","742.2","790","949.5","1138.9","1312.6","1406.8","1510.4","1524.5","1514.2","1504.3","","","","",
"Jordan","JOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33696","","","","","","0.4347","","","","","","","","","",
"Jordan","JOR","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","0","0","0","0","0","0","","","10845070.4225352","12816901.4084507","22112676.056338","",
"Jordan","JOR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","0","0","0","0","0","0","","","2394366.1971831","14788732.3943662","24084507.0422535","",
"Japan","JPN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9288037555598","24.5574225435607","24.2404987268408","24.2464694357577","24.0697925116332","24.5931605301543","25.5459389563486","26.5465433932226","26.1483341261164","26.4051261077084","26.1522266517878","26.6493704670752","28.6886682987954","26.5954951564318","24.7755590548404","24.4280469669148","24.1043232873063","22.9811544446681","22.0569557373168","18.4078133631413","17.3143380970493","18.7584711155204","17.9727832933884","17.4594108401939","17.4047867308398","16.7842941109035","16.6888237188804","16.7820615846339","16.2207455666725","",
"Japan","JPN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60989049406","64898773641","66664122330","73205571786","78431391048","85018158604","96491960318","111839773817","101830878105","104987776060","95491507998","104650392748","128902188246","99451268662","95885434943","107083423485","126245335279","125445486494","129241175242","117857774521","119914965648","95158639780","122102186970","126477503562","123393445224","105075614374","100954836424","91513823175","92883135839","",
"Japan","JPN","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","672.35164","668.0532","693.09885","673.62363","628.01738","545.778","531.01197","532.61881","576.66817","564.86615","581.06017","589.54021","593.1609","587.43899","587.94468","564.60796","517.76068","519.21895","542.78352","527.77248","","",
"Japan","JPN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4947.04039","5001.59842","5211.6528","5251.07178","5151.125","5183.76375","4934.94989","5156.09369","5156.82821","5360.19593","5386.99422","5377.68895","5157.7665","5147.8361","5152.63132","5160.2046","5083.74949","5201.31659","5386.15362","5230.72444","","",
"Japan","JPN","Trademark applications, total","IP.TMK.TOTL","39089","37458","43985","56776","59950","62123","75685","82348","94243","115811","139414","142518","183495","200133","167265","155469","124362","130218","121901","118235","127151","134251","139198","150318","161882","161546","168890","175861","172813","172780","171726","167906","211011","174585","172859","179689","188160","133116","112469","121861","145834","123788","117472","123393","128851","136050","135865","143236","119448","110622","113902","107898","119725","117198","124602","","","",
"Japan","JPN","Trademark applications, direct resident","IP.TMK.RESD","36377","34320","40343","52835","55852","57096","71141","77503","87820","108963","130404","132886","170744","184112","153679","143577","113200","118685","111329","107042","115285","122059","126014","136045","146734","146557","152996","158393","155027","153101","151935","149163","188357","154774","152708","156790","163518","114389","96845","104252","124362","104658","100654","106972","110278","114033","111771","118148","95671","90473","92162","84674","95546","92505","100044","117956","","",
"Japan","JPN","Trademark applications, direct nonresident","IP.TMK.NRES","2712","3138","3642","3941","4098","5027","4544","4845","6423","6848","9010","9632","12751","16021","13586","11892","11162","11533","10572","11193","11866","12192","13184","14273","15148","14989","15894","17468","17786","19679","19791","18743","22654","19811","20151","22899","24642","18727","15624","17609","22003","18491","16360","16375","19550","21131","22513","24348","22176","19141","21013","22343","23719","23634","24573","26897","","",
"Japan","JPN","Patent applications, residents","IP.PAT.RESD","","","","53876","55556","60796","62962","61721","71114","77132","100513","78425","101328","115221","121509","135118","135762","135991","141517","150623","165730","","","227708","256195","274348","290132","310908","308775","317353","332952","335564","337498","331774","319261","333770","339045","349211","357379","357531","384201","382815","365204","358184","368416","367960","347060","333498","330110","295315","290081","287580","287013","271731","265959","258839","","",
"Japan","JPN","Patent applications, nonresidents","IP.PAT.NRES","","","","17914","19424","21127","23084","23643","25596","28454","30318","27360","29072","29593","27810","24703","25254","25015","24575","23946","25290","","","24977","26119","25503","26030","25976","26984","27787","27752","26026","24699","23726","21940","35061","37629","52407","44716","46926","35342","57433","56601","54909","54665","59118","61614","62793","60892","53281","54517","55030","55783","56705","60030","59882","","",
"Japan","JPN","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86232.3","84948.5","85681.8","87389.1","93882.3","103860.8","105130","103023.2","102616.6","104732.1","104015","104795.2","104313.9","103376.6","","","","",
"Japan","JPN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69108","2.77042","2.87296","2.8909","2.90407","2.97186","3.01386","3.04532","3.02932","3.1818","3.27769","3.33764","3.33536","3.22811","3.1393","3.24747","3.20881","3.31612","3.3994","3.28363","","",
"Japan","JPN","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6680586807.97837","7302764523.66377","7388020643.41433","8190414066.96277","10227354811.4584","10461595549.6634","10421751154.8455","12270687359.0694","15701300547.3509","17655293013.2502","20095621605.519","23228568012.543","25700583119.7173","21697984664.1582","26680317333.8952","28989252520.8126","31892291571.9476","31586957364.2198","37336359360.3338","36476971138.5854","39013133685.5769","",
"Japan","JPN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9828945306.84495","9620507762.24151","8947380928.65356","9854801123.84522","11006793149.598","11098561970.8524","11020739908.8539","11003388851.9008","13644338678.2394","14653524495.4493","15500422630.0406","16677754114.4857","18311541938.9621","16834677241.2227","18768647813.3267","19172720512.1256","19897558092.8026","17831143179.9957","20941598563.3024","17033762145.6497","19671972627.5796","",
"Kazakhstan","KAZ","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.46463235042891","5.17273518150244","5.45491115286945","7.74026319158039","8.84090186641315","0.944295932374828","3.23861479717914","11.2406905225377","8.72816345215939","8.79618294156795","11.2911523700133","20.8595578110616","21.4479262272758","21.9264768489812","29.9427884593285","34.1585957207691","24.6734478680236","29.9701873451385","36.7011551361651","37.1724729759537","41.1905083627696","30.3899640409814","",
"Kazakhstan","KAZ","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89132343","98792008","94832113","97182719","123105702","130700","48924400","197432500","199962600","281063318","417238046","987630546","1463022217","2250589650","1800083703","2357068062","2587709497","3539236310","3069362578","3321231321","2844361044","2057663013","",
"Kazakhstan","KAZ","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.46472","30.84953","30.1273","27.83462","28.02896","63.84703","176.14503","","","","",
"Kazakhstan","KAZ","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","405.19847","375.22071","347.42678","369.20721","384.43172","609.63811","734.05458","","","","",
"Kazakhstan","KAZ","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14133","3573","4411","4145","4700","5001","3908","4891","5096","4711","6160","6523","3106","3473","4010","8407","7118","7263","8875","10079","10515","10078","","","",
"Kazakhstan","KAZ","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1454","508","348","352","736","854","698","1548","1796","1809","2875","2908","","","","1851","1755","1611","1891","2245","2371","2559","2357","","",
"Kazakhstan","KAZ","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","7","5175","3416","3161","3198","3469","3614","2890","3218","2982","2813","3160","3646","2544","2914","3608","5746","4860","5228","6725","7197","7476","6966","6484","","",
"Kazakhstan","KAZ","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","433","3223","1393","1031","1022","1171","1244","1352","1399","1607","1594","1696","1756","1523","1433","1633","1483","1513","1691","1415","","1824","1742","1271","","",
"Kazakhstan","KAZ","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","1205","183","342","325","303","159","111","116","99","103","102","111","103","124","194","189","314","273","317","","378","271","232","","",
"Kazakhstan","KAZ","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174","163.1","179.4","212.9","194.6","229","209.9","206.7","217.1","265.5","315.3","376.4","509.9","879","","","","",
"Kazakhstan","KAZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.29375","0.2208","0.18351","0.18103","0.22013","0.25484","0.25257","0.24838","0.28363","0.24314","0.20965","0.21591","0.22935","0.15352","0.15373","0.16533","0.17131","0.16712","0.16944","","",
"Kazakhstan","KAZ","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","200","35900","21330","0","0","0","0","0","0","0","266600","1778000","885710","1089830","",
"Kazakhstan","KAZ","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11762250","13633443","19912050","19631955","25710836","30903834","48439128","67989400","86660560","65089100","85536930","94623340","152394296","147894953.505111","166057185","149088505","126873674.6875","",
"Kenya","KEN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.03288514968958","3.03144630073107","1.57790858865031","2.35385186716558","3.39916847442658","3.58529191490238","4.03860235470093","4.43017527946589","4.49827754605971","3.27885764474846","3.87952651852719","4.93879823959638","10.569183440064","3.59817838734929","3.20436570499654","2.89939784059717","3.24174680931882","5.50938514134367","4.15033990258607","5.31063616601689","5.69921615384066","","","3.75860415020569","","","","",
"Kenya","KEN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12035968","7062622","7575511","9043643","15855319","18038643","21184002","21893860","20322312","11968910","12612486","17342418","35385237","22053512","16681960","31568222","40458269","82661150","70820567","86215335","99904495","","","72063129","","","","",
"Kenya","KEN","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.39774","","","654.23019","","","","","","","",
"Kenya","KEN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.51999","","","230.7312","","","","","","","",
"Kenya","KEN","Trademark applications, total","IP.TMK.TOTL","","","","","","892","942","794","899","887","980","992","774","805","877","762","1021","941","1025","1280","1343","1276","1235","993","974","1179","1153","970","865","932","","712","","","1024","","","1674","2224","2705","1548","2803","2706","2528","2609","3197","3486","3746","3854","3883","4319","5138","5245","5806","1808","","","",
"Kenya","KEN","Trademark applications, direct resident","IP.TMK.RESD","","","","","","125","196","151","150","155","190","207","160","165","205","203","339","300","367","503","565","570","457","487","452","613","568","497","356","350","","210","","","314","","","467","483","418","","628","734","750","778","1017","1228","1428","1372","1675","2031","2488","2328","2816","1","3437","","",
"Kenya","KEN","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","767","746","643","749","732","790","785","614","640","672","559","682","641","658","777","778","706","778","506","522","566","585","473","509","582","","502","","","710","","","1207","1689","2236","1409","1966","1825","1711","1876","1978","1942","2114","2144","2005","2136","2378","2758","2546","1620","2822","","",
"Kenya","KEN","Patent applications, residents","IP.PAT.RESD","","","","","","","1","","","","","1","2","1","","","","","","","","","","","","","","","1","","","8","","14","","","15","22","27","25","","","23","22","31","34","41","41","63","48","77","135","123","127","132","137","","",
"Kenya","KEN","Patent applications, nonresidents","IP.PAT.NRES","","","","","","90","93","104","89","161","102","122","129","120","126","101","93","122","101","99","96","75","76","100","122","98","107","108","55","65","","20","","37","","","38","40","34","30","","","49","73","53","59","41","91","89","123","120","122","136","114","75","56","","",
"Kenya","KEN","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350.3","396.4","426.5","405.9","435","452.6","487.9","575.1","617.1","692.7","733","840.2","765","871.6","","","","",
"Kenya","KEN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35544","","","0.7856","","","","","","","",
"Kenya","KEN","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","8265220.38815134","0","12103555.8853743","9426236.06611747","11065925.383769","6952886.94833447","9281028.02234432","7044031.2164505","15225365.3035365","15480382.8075119","22420376.4539423","21904294.9175622","10139035.3952876","7066730.1895348","5025533.90299364","9943448.06086246","11643555.2728272","16631622.2655567","17501232.0256388","9889483.24694649","23041658.0738654","32831073.3659562","19483268.1818566","53797178.432263","55003126.3279508","32121764.962223","41727680.7971683","59651807.6078647","91720736.0157803","65959475.7651565","",
"Kenya","KEN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1823210.37973927","0","4228953.26115487","5978677.50489858","3846172.48883955","3352284.77866126","101528079.814257","87130007.1408723","64942812.051371","52106048.2793155","67870509.1970979","46834098.9320271","50826564.6784639","77305180.523276","62162530.4317117","42413135.2966069","39191514.8825915","50346909.8414109","36900044.4878805","19722101.6878337","23566334.8299749","28437309.7981482","21238102.9426873","17804542.2862949","15092764.091979","31781529.1229183","77528539.284983","147498166.994345","146182787.706661","144483967.26609","",
"Kyrgyz Republic","KGZ","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.87692941370585","15.444005244815","","10.762452068248","3.4825556451601","14.7804534450457","16.0397381231692","5.71453873670699","1.96107155918156","9.29389299722875","1.8429410941358","2.87616744558158","2.15327384711338","3.04520763543055","4.94169091118328","0.977565978967639","3.01330531679669","4.63650382164889","5.28717548008015","","11.8620410074957","18.4904063500974","",
"Kyrgyz Republic","KGZ","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13028680","30074264","","15065142","3180737","14103800","15983583","5670798","2462464","17222279","3268650","6517071","6908154","11198933","10795009","2360851","9066445","15625774","16771386","","42363668","62949719","",
"Kyrgyz Republic","KGZ","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","2436","1936","2803","3008","3112","2431","2430","2436","1914","2037","2282","2982","3335","3686","3966","2580","2535","3349","3542","3615","3215","","","",
"Kyrgyz Republic","KGZ","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","66","62","71","128","126","42","45","59","67","76","133","241","198","191","239","","","180","184","232","274","243","","",
"Kyrgyz Republic","KGZ","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","49","1850","2190","2262","2490","2587","2103","2289","2131","1750","1882","2316","2410","2717","3225","3204","2151","2225","2960","3104","3062","2704","2864","","",
"Kyrgyz Republic","KGZ","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132","119","126","152","111","60","80","84","123","179","","","","155","135","146","134","124","110","111","132","122","","",
"Kyrgyz Republic","KGZ","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259","29","142","55","12","2","4","14","5","1","","","","3","3","3","6","5","1","3","7","4","","",
"Kyrgyz Republic","KGZ","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","26.2","24.4","19.2","27.2","42.9","49.5","37.6","50.4","35.4","34.7","46.2","51.3","60.4","","","","",
"Kyrgyz Republic","KGZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1939","0.21064","0.17992","0.15637","0.17189","0.1981","0.22272","0.19926","0.19842","0.22974","0.23408","0.19016","0.16015","0.15573","0.15633","0.16635","0.14926","0.12527","0.12086","","",
"Kyrgyz Republic","KGZ","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2569797.3708","2816176.96","4834800","1286200","632713.689","512354.379633942","961306.098135182","1738411.26188194","2382838.08363394","2390744.38563394","0","1690333","1094534","1449782","2745240","3206938","1405571","1392185","2682808","",
"Kyrgyz Republic","KGZ","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3804809.68680003","2816176.96","9236500","6924200","3368008.4","3547913.7","2988608.1955872","5983640.55","19490436.36","11707867.45","0","5662074","2586897","6189091","7755518","6927118","4981486","5954780","7538903","",
"Cambodia","KHM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0824655877435052","0.0668840015154784","0.175489734239517","0.344233418632617","0.15468318192424","0.120820122888915","0.0282818576928733","0.0431903237294922","0.0770552971656214","0.17751981706374","0.0875054893781099","0.0819569463910848","0.128077669640528","0.25876646883338","0.500457678208109","0.759983540556877","","",
"Cambodia","KHM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1095933","957962","3245461","7017878","4200420","3536852","981098","1480818","3200602","8462992","4699613","5139291","6848985","15578928","30874012","60108587","39805148","",
"Cambodia","KHM","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.37094","","","","","","","","","","","","","60.66415","","",
"Cambodia","KHM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.58006","","","","","","","","","","","","","30.25697","","",
"Cambodia","KHM","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","423","622","316","287","","","","","","","","","","","","","","","","","","","","","1337","1265","1708","1549","1300","1343","1939","1519","1569","827","1577","1581","1564","2758","3099","3077","3969","4567","5168","5854","4888","","","",
"Cambodia","KHM","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","109","170","95","80","","","","","","","","","","","","","","","","","","","","","3","10","58","42","84","98","281","245","318","279","385","358","866","552","578","806","840","903","968","968","1182","","","",
"Cambodia","KHM","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","314","452","221","207","","","","","","","","","","","","","","","","","","","","","1334","1255","1650","1507","1216","1245","1658","1274","1251","548","1192","1223","699","2206","2521","2271","3129","3664","4200","4886","3706","677","","",
"Cambodia","KHM","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","","","",
